,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
7700,9,1,7,6,8,25,10,22,2,1
7701,1,0,27,0,29,58,11,64,29,0
7702,0,1,3,4,13,18,28,38,18,0
7703,20,0,10,0,22,17,34,44,4,1
7704,4,0,10,0,5,6,16,46,2,1
7705,5,0,21,0,12,48,4,12,9,1
7706,9,0,10,0,8,35,14,11,2,1
7707,3,10,4,0,1,4,20,30,2,1
7708,5,0,21,0,10,37,4,48,23,1
7709,13,8,7,0,39,2,23,82,58,2
7710,1,0,14,0,17,19,20,4,4,1
7711,10,3,13,0,7,2,34,30,2,1
7712,15,6,8,10,2,2,31,23,2,1
7713,7,9,3,0,3,32,7,3,2,1
7714,15,0,24,0,1,46,50,19,4,1
7715,5,0,0,13,6,2,13,1,4,1
7716,14,0,10,2,20,39,23,28,15,2
7717,0,0,9,0,2,55,1,13,11,0
7718,5,0,21,0,9,25,4,13,2,1
7719,0,0,20,0,19,43,10,90,54,0
7720,2,1,29,0,2,2,52,24,2,1
7721,5,0,7,0,14,1,30,35,11,1
7722,6,10,11,0,7,27,39,73,4,1
7723,5,1,11,0,26,24,1,63,25,1
7724,5,66,21,0,9,2,4,13,2,3
7725,4,0,7,0,3,54,14,47,4,1
7726,5,0,11,0,24,39,1,92,60,1
7727,8,0,0,0,3,20,10,2,2,1
7728,7,8,27,0,8,2,35,46,4,1
7729,9,0,17,45,7,93,18,47,4,1
7730,1,0,35,0,7,34,18,18,12,0
7731,6,0,18,0,7,9,14,47,4,1
7732,2,11,11,8,2,2,34,4,4,1
7733,8,0,10,15,3,53,4,5,2,1
7734,8,4,10,0,3,43,18,1,2,1
7735,8,0,10,0,8,57,18,11,4,1
7736,5,9,8,0,25,26,14,77,24,1
7737,5,0,7,0,23,2,30,57,10,1
7738,1,9,0,0,4,8,0,44,2,1
7739,9,0,3,0,7,34,22,17,4,1
7740,12,3,17,10,2,27,2,22,4,1
7741,0,0,3,0,10,61,28,52,6,0
7742,13,0,5,10,33,34,23,58,31,2
7743,1,0,27,0,4,56,11,31,2,1
7744,5,8,23,0,12,38,55,85,9,1
7745,5,1,33,0,10,12,10,16,23,1
7746,7,12,2,0,3,32,16,46,2,1
7747,7,9,20,0,8,47,53,19,4,1
7748,5,0,16,6,6,2,44,37,2,1
7749,7,55,4,0,8,2,10,31,4,1
7750,1,0,3,0,17,0,28,45,4,1
7751,1,0,9,1,3,0,1,57,5,0
7752,5,0,11,0,23,7,1,46,10,1
7753,22,12,5,0,1,2,22,27,4,1
7754,10,1,14,0,7,25,6,22,2,1
7755,5,0,0,0,6,52,13,5,2,1
7756,0,0,20,0,19,2,10,90,54,0
7757,1,12,0,0,0,10,0,0,0,0
7758,27,0,0,0,6,2,16,5,4,1
7759,7,67,17,0,8,2,13,1,4,1
7760,7,0,14,13,8,2,14,47,4,1
7761,6,0,14,0,7,54,2,22,4,1
7762,15,0,2,2,1,30,10,3,4,1
7763,22,10,4,0,1,2,20,30,4,1
7764,22,6,17,0,1,2,6,3,4,1
7765,9,1,0,4,8,18,11,3,2,1
7766,5,0,25,0,14,26,6,21,11,1
7767,3,0,4,0,1,35,20,30,2,1
7768,37,1,17,0,17,2,39,73,4,1
7769,4,10,4,0,3,50,14,47,4,1
7770,8,0,2,0,3,52,30,46,2,1
7771,5,0,7,0,29,46,21,85,16,1
7772,6,0,6,0,8,52,38,70,2,1
7773,0,1,10,0,4,39,39,17,2,1
7774,5,12,21,0,21,0,4,15,18,1
7775,1,0,15,0,2,33,14,46,11,0
7776,10,9,16,0,7,2,45,20,2,1
7777,6,6,7,0,7,49,6,7,4,1
7778,7,8,15,11,8,9,15,38,4,1
7779,0,0,9,1,4,2,1,47,2,1
7780,8,0,0,4,3,2,10,2,2,1
7781,4,12,7,10,5,2,18,1,2,1
7782,5,0,27,15,10,30,48,81,8,1
7783,22,0,7,0,1,8,25,73,4,1
7784,5,0,21,2,37,43,4,41,28,1
7785,5,0,29,0,23,12,51,55,10,1
7786,4,10,5,0,3,46,4,21,4,1
7787,22,12,18,8,1,2,7,29,4,1
7788,0,0,20,2,8,37,6,39,3,0
7789,15,1,10,12,1,1,7,29,4,1
7790,7,0,0,0,3,7,10,2,2,1
7791,11,0,17,4,3,2,30,13,4,1
7792,5,0,23,0,25,4,55,68,24,1
7793,24,0,7,3,5,2,16,1,4,1
7794,9,6,21,0,8,2,7,7,2,1
7795,5,0,0,0,12,3,13,20,9,1
7796,25,0,0,15,7,2,8,8,4,1
7797,10,8,5,0,7,8,11,31,2,1
7798,10,6,20,12,7,2,30,43,2,1
7799,5,0,21,0,9,22,4,13,2,1
7800,21,12,12,0,21,16,41,40,18,1
7801,6,12,8,0,7,29,17,17,4,1
7802,1,0,32,0,19,54,7,0,60,0
7803,4,0,0,0,3,11,14,2,4,1
7804,8,0,7,3,3,31,2,47,2,1
7805,21,11,3,0,5,2,14,47,4,1
7806,3,0,11,8,4,46,0,74,4,1
7807,6,0,11,0,7,14,17,73,4,1
7808,7,9,0,7,3,18,10,2,2,1
7809,5,0,11,2,6,47,14,47,4,1
7810,12,12,17,0,2,9,2,22,4,1
7811,1,1,8,5,37,35,12,75,43,0
7812,4,0,0,0,3,58,2,22,4,1
7813,11,9,0,0,3,2,2,2,2,1
7814,1,9,15,10,2,3,1,46,10,0
7815,0,1,9,0,2,2,1,13,11,0
7816,5,0,3,0,36,38,4,66,41,1
7817,21,0,27,0,30,19,38,66,5,1
7818,24,0,3,11,5,2,1,47,4,1
7819,23,0,1,6,17,2,10,22,2,1
7820,1,0,15,14,7,2,14,18,12,0
7821,25,1,17,0,7,2,18,11,4,1
7822,25,9,17,0,7,2,14,47,4,1
7823,10,10,8,0,7,2,25,17,2,1
7824,5,0,12,12,6,2,41,38,2,1
7825,4,0,0,10,5,31,1,11,2,1
7826,5,0,8,0,14,27,14,43,11,1
7827,4,11,10,10,5,52,16,43,2,1
7828,11,5,11,0,3,2,7,29,4,1
7829,22,1,21,0,1,2,31,4,4,1
7830,7,0,0,0,3,18,6,22,2,1
7831,5,0,9,10,31,33,45,40,30,1
7832,8,1,3,0,3,12,7,3,2,1
7833,9,8,10,0,8,43,1,11,2,1
7834,1,0,27,0,4,54,11,31,2,1
7835,30,0,22,9,35,2,54,31,16,2
7836,7,0,10,0,3,1,18,1,2,1
7837,4,8,11,0,5,38,11,31,2,1
7838,11,1,11,0,3,2,7,7,2,1
7839,8,0,14,0,8,15,18,47,4,1
7840,9,0,7,0,7,30,6,7,4,1
7841,1,0,13,0,38,37,36,68,52,0
7842,1,8,35,5,5,37,18,12,23,0
7843,10,0,0,12,7,2,22,29,2,1
7844,23,4,5,0,17,2,3,44,2,1
7845,5,0,9,0,36,2,45,51,35,1
7846,4,12,3,0,3,0,10,31,4,1
7847,5,0,31,0,14,8,43,81,11,1
7848,22,1,3,0,1,2,31,44,4,1
7849,24,8,11,0,5,2,10,22,4,1
7850,9,0,13,0,7,34,39,30,4,1
7851,7,68,32,0,19,2,21,0,34,3
7852,7,8,11,0,8,54,22,27,4,1
7853,2,5,16,0,2,2,26,16,4,1
7854,6,10,0,0,7,2,8,8,4,1
7855,7,0,0,8,8,47,6,3,4,1
7856,0,0,13,0,27,37,29,64,36,0
7857,12,3,10,0,2,2,6,3,4,1
7858,5,1,3,0,30,4,18,33,5,1
7859,1,0,8,3,21,62,12,37,20,0
7860,9,0,7,0,8,6,6,22,2,1
7861,9,0,10,0,8,59,1,11,2,1
7862,5,0,0,0,12,8,13,20,9,1
7863,12,3,5,0,2,23,7,29,4,1
7864,5,0,11,11,38,53,14,94,43,1
7865,1,0,15,0,1,11,14,13,1,0
7866,9,21,3,3,29,2,8,67,19,3
7867,0,11,11,0,13,2,12,35,18,0
7868,12,0,10,0,2,47,10,3,4,1
7869,7,1,4,0,3,33,10,47,2,1
7870,14,0,5,0,11,50,23,26,14,2
7871,1,6,3,0,17,50,28,74,4,1
7872,24,1,15,0,5,2,45,12,4,1
7873,24,12,13,2,5,2,6,3,4,1
7874,7,10,0,0,8,0,6,3,4,1
7875,6,0,17,0,7,26,18,47,4,1
7876,9,0,2,8,8,2,13,5,4,1
7877,46,0,10,0,26,48,23,68,40,2
7878,1,10,28,11,7,2,4,35,12,0
7879,28,0,0,10,28,59,40,58,31,2
7880,5,0,11,0,32,32,14,0,45,1
7881,12,3,9,0,2,49,21,13,4,1
7882,25,12,14,8,7,2,10,22,4,1
7883,4,3,11,0,3,36,11,7,4,1
7884,9,4,3,0,7,49,22,17,4,1
7885,5,0,4,0,9,35,16,46,2,1
7886,24,9,14,0,5,2,30,13,4,1
7887,1,3,0,0,4,6,0,9,2,1
7888,21,0,20,0,14,50,48,48,10,1
7889,12,0,13,5,7,31,31,30,2,1
7890,0,0,8,0,37,4,28,75,43,0
7891,5,0,9,0,10,2,45,32,23,1
7892,8,0,9,10,3,18,41,57,2,1
7893,21,5,8,0,5,2,1,22,4,1
7894,15,0,4,10,2,8,39,27,2,1
7895,6,0,14,5,7,8,2,22,4,1
7896,8,1,11,0,3,7,8,7,2,1
7897,5,1,23,0,30,27,55,63,5,1
7898,9,0,10,0,7,63,14,2,4,1
7899,1,0,32,0,29,5,7,90,29,0
7900,25,8,0,0,7,2,8,29,4,1
7901,5,0,0,0,36,44,16,50,41,1
7902,5,0,3,2,36,5,18,66,41,1
7903,19,0,13,3,5,2,11,3,2,1
7904,7,0,0,0,8,57,6,3,4,1
7905,5,0,23,0,13,54,55,55,3,1
7906,4,0,10,0,5,7,30,46,2,1
7907,25,6,18,10,7,2,1,47,4,1
7908,4,0,17,0,3,22,35,43,4,1
7909,22,11,17,0,1,2,11,7,4,1
7910,6,9,8,0,7,27,17,17,4,1
7911,6,9,20,0,7,19,35,43,4,1
7912,1,0,11,0,27,22,29,64,44,0
7913,6,0,0,13,7,2,8,8,4,1
7914,0,0,1,0,1,16,14,1,1,0
7915,5,0,12,0,14,58,15,12,11,1
7916,0,12,13,15,27,42,29,64,36,0
7917,8,0,17,15,8,41,16,1,4,1
7918,9,5,17,0,7,10,4,11,4,1
7919,1,0,8,0,3,12,12,3,5,0
7920,34,9,37,3,35,8,27,27,28,2
7921,29,9,10,0,33,54,23,54,27,2
7922,12,0,9,0,7,31,21,39,2,1
7923,1,0,11,0,11,17,29,93,56,0
7924,1,0,1,0,2,18,1,43,11,0
7925,41,12,16,8,18,30,27,27,28,2
7926,24,4,0,2,5,2,18,21,4,1
7927,5,0,23,0,6,28,55,61,2,1
7928,31,0,17,0,26,52,24,94,50,2
7929,37,6,10,0,17,2,25,30,4,1
7930,5,0,13,0,6,10,2,2,2,1
7931,0,0,13,15,41,31,29,56,48,0
7932,15,12,24,0,1,30,50,19,4,1
7933,5,0,11,0,21,14,1,66,18,1
7934,5,0,23,15,10,4,55,34,8,1
7935,8,11,7,0,3,12,2,47,2,1
7936,7,0,18,4,3,5,4,13,2,1
7937,0,0,1,12,2,2,14,43,11,0
7938,0,0,3,0,10,5,28,52,6,0
7939,9,12,7,0,8,2,2,22,4,1
7940,5,0,13,0,5,45,10,3,4,1
7941,0,8,18,8,4,2,17,27,4,1
7942,8,0,16,0,8,13,37,48,4,1
7943,2,8,14,0,2,2,11,7,4,1
7944,5,0,8,0,10,3,14,20,23,1
7945,5,0,8,0,25,27,14,77,24,1
7946,29,0,10,15,33,27,23,54,27,2
7947,5,0,11,0,25,53,14,48,24,1
7948,0,1,11,0,13,20,12,35,18,0
7949,1,3,15,0,4,2,1,11,2,1
7950,1,0,11,0,12,34,12,16,16,0
7951,0,6,11,0,41,2,29,53,48,0
7952,5,8,3,0,6,2,18,21,4,1
7953,20,0,5,0,17,31,0,44,2,1
7954,0,3,9,15,2,2,14,13,11,0
7955,7,12,3,0,8,27,7,29,4,1
7956,1,0,9,0,3,40,1,57,5,0
7957,19,4,7,0,5,37,18,1,2,1
7958,10,1,21,0,7,37,17,8,2,1
7959,5,0,23,14,23,2,55,80,10,1
7960,1,0,10,1,4,38,25,17,2,1
7961,4,10,0,0,5,55,2,11,2,1
7962,5,0,13,0,23,14,2,43,10,1
7963,6,6,7,0,8,55,6,22,2,1
7964,13,69,17,0,8,2,68,1,21,6
7965,5,0,13,0,6,33,2,2,2,1
7966,9,0,11,15,8,8,17,27,4,1
7967,5,0,33,8,12,1,10,57,9,1
7968,0,0,18,13,4,2,17,27,4,1
7969,3,10,17,0,4,19,7,8,4,1
7970,5,0,8,0,36,25,14,61,41,1
7971,5,0,21,0,19,25,4,32,21,1
7972,7,0,15,3,8,26,15,38,4,1
7973,6,6,0,0,7,47,7,29,4,1
7974,18,0,17,10,19,1,24,34,17,2
7975,5,1,4,5,6,32,16,13,2,1
7976,4,12,7,0,3,9,18,11,4,1
7977,4,9,7,11,5,1,18,1,2,1
7978,9,0,20,0,8,37,35,19,2,1
7979,15,0,5,0,1,36,22,27,4,1
7980,22,12,0,0,1,2,34,23,4,1
7981,4,12,33,0,3,54,8,8,4,1
7982,15,0,12,0,2,28,10,47,2,1
7983,5,0,7,8,21,37,21,41,35,1
7984,5,0,4,0,25,46,16,42,24,1
7985,5,0,13,0,30,0,2,35,5,1
7986,7,6,17,15,8,16,13,1,4,1
7987,6,0,0,3,7,9,7,8,4,1
7988,6,0,21,0,7,10,8,8,4,1
7989,11,3,3,0,3,2,10,31,4,1
7990,6,0,21,0,7,27,8,8,4,1
7991,11,11,16,0,3,2,5,6,2,1
7992,6,4,17,3,7,2,14,47,4,1
7993,12,10,7,0,2,50,8,8,4,1
7994,1,0,9,12,4,33,1,47,2,1
7995,45,3,26,0,22,37,53,35,2,1
7996,5,6,11,0,6,2,1,47,2,1
7997,5,0,13,7,12,2,2,33,9,1
7998,43,0,24,0,18,26,27,23,35,2
7999,10,0,8,0,7,52,25,17,2,1
8000,1,0,1,0,2,27,1,43,11,0
8001,1,6,0,0,11,2,0,97,56,0
8002,15,0,12,0,1,10,10,31,4,1
8003,24,6,11,0,5,2,2,22,4,1
8004,9,8,10,0,8,53,1,11,2,1
8005,15,0,0,0,1,2,25,30,4,1
8006,5,0,9,0,21,33,45,84,18,1
8007,9,1,17,10,8,58,4,1,2,1
8008,6,12,8,0,7,2,17,17,4,1
8009,5,0,20,1,31,2,52,79,30,1
8010,24,11,10,0,5,2,35,46,4,1
8011,5,0,21,0,10,62,4,48,23,1
8012,24,5,4,13,5,2,4,21,4,1
8013,7,0,13,0,3,6,17,8,2,1
8014,5,1,23,0,25,32,55,0,24,1
8015,47,10,39,0,44,2,21,46,2,1
8016,1,0,9,11,1,2,1,1,1,0
8017,5,0,20,0,31,57,52,79,30,1
8018,22,0,17,7,1,3,11,3,4,1
8019,22,0,5,11,1,19,17,17,4,1
8020,5,0,20,8,13,27,48,10,3,1
8021,5,0,8,0,12,1,14,16,9,1
8022,4,12,8,0,3,26,6,3,4,1
8023,1,0,13,0,38,34,36,68,52,0
8024,46,1,10,5,34,2,24,64,50,2
8025,1,3,0,7,34,2,0,34,39,0
8026,10,11,5,0,7,2,6,31,2,1
8027,5,0,3,0,36,34,18,61,41,1
8028,1,0,1,8,7,2,1,19,12,0
8029,5,0,9,0,30,58,45,15,5,1
8030,22,8,7,0,1,37,39,17,4,1
8031,4,0,5,0,3,15,13,21,4,1
8032,5,0,21,12,9,3,4,13,2,1
8033,0,0,9,0,2,31,1,13,11,0
8034,13,0,7,11,33,10,40,58,31,2
8035,0,3,5,0,4,2,25,30,4,1
8036,7,4,7,0,8,27,2,22,4,1
8037,12,0,5,0,2,27,7,29,4,1
8038,5,0,3,0,19,14,18,80,21,1
8039,14,0,5,0,38,11,24,93,46,2
8040,5,0,4,0,10,8,16,6,23,1
8041,11,8,10,0,3,2,13,1,4,1
8042,1,0,15,10,1,0,14,5,1,0
8043,5,0,3,0,37,31,18,81,28,1
8044,5,0,12,13,6,2,15,57,2,1
8045,5,0,3,0,30,1,4,70,5,1
8046,10,6,10,0,7,2,10,22,2,1
8047,5,0,3,0,37,28,4,81,28,1
8048,25,0,5,4,7,2,6,31,4,1
8049,22,0,3,10,1,2,34,4,4,1
8050,0,0,4,0,28,56,3,88,57,0
8051,6,12,7,0,7,2,6,3,4,1
8052,11,10,3,0,3,2,11,3,2,1
8053,63,70,29,0,45,18,69,2,41,3
8054,10,5,9,0,7,2,21,39,2,1
8055,13,0,7,0,28,40,23,72,42,2
8056,10,0,7,2,7,2,7,3,2,1
8057,5,0,1,0,25,62,46,79,24,1
8058,0,0,11,0,13,2,29,18,18,0
8059,15,0,18,5,1,26,11,29,4,1
8060,5,0,0,8,36,2,16,50,41,1
8061,15,0,11,0,1,10,3,87,4,1
8062,19,0,2,8,5,2,56,19,2,1
8063,5,11,13,0,5,14,2,3,4,1
8064,1,0,11,0,11,16,29,93,56,0
8065,5,0,3,8,0,2,18,34,19,1
8066,9,5,17,0,8,12,18,1,2,1
8067,12,0,0,3,7,39,22,29,2,1
8068,22,0,7,0,4,42,25,4,4,1
8069,9,0,14,0,8,58,14,47,4,1
8070,24,6,10,0,5,2,21,43,4,1
8071,8,0,7,0,3,7,1,11,2,1
8072,5,0,13,0,13,34,2,19,12,1
8073,12,1,8,0,7,24,20,17,2,1
8074,9,0,13,0,8,43,39,17,2,1
8075,0,0,4,0,4,3,3,4,2,1
8076,10,8,11,0,7,3,20,73,2,1
8077,7,9,11,0,8,23,8,8,4,1
8078,2,0,16,8,2,2,52,16,4,1
8079,5,3,13,0,12,2,2,33,9,1
8080,5,1,32,0,37,2,15,34,28,1
8081,4,0,0,0,3,45,14,2,4,1
8082,5,0,13,0,14,50,2,5,11,1
8083,22,11,10,0,1,37,22,8,4,1
8084,1,0,14,0,17,58,20,4,4,1
8085,5,11,11,0,12,2,14,16,9,1
8086,5,11,13,0,23,2,2,43,10,1
8087,8,0,14,0,3,12,18,1,2,1
8088,5,0,23,0,10,14,55,34,23,1
8089,4,0,13,0,3,58,7,8,4,1
8090,9,0,17,10,7,25,18,47,4,1
8091,1,0,11,0,29,10,29,32,29,0
8092,1,0,13,0,34,94,36,79,39,0
8093,1,0,9,0,3,31,1,57,5,0
8094,4,0,6,0,3,0,46,12,4,1
8095,5,0,3,9,25,10,18,77,24,1
8096,4,0,10,0,3,16,30,5,4,1
8097,5,0,13,0,14,18,2,5,11,1
8098,1,1,35,11,7,20,18,18,12,0
8099,9,11,0,0,7,27,7,8,4,1
8100,0,0,1,0,1,13,14,1,1,0
8101,52,11,23,0,18,58,27,17,18,2
8102,6,0,2,3,8,59,4,5,2,1
8103,0,0,0,0,17,41,0,89,4,1
8104,6,0,17,8,7,50,18,47,4,1
8105,6,0,0,0,7,46,7,29,4,1
8106,15,0,10,0,2,25,7,3,2,1
8107,1,0,13,0,0,42,36,60,0,0
8108,6,6,4,15,7,2,11,29,4,1
8109,2,1,18,8,2,2,6,31,4,1
8110,5,0,3,0,6,30,4,21,4,1
8111,3,0,0,0,1,33,34,30,2,1
8112,1,12,0,0,4,12,0,9,2,1
8113,5,0,0,14,26,2,13,60,25,1
8114,1,0,7,0,17,2,3,9,4,1
8115,0,0,1,0,3,7,14,33,5,0
8116,2,0,22,9,2,2,45,24,4,1
8117,12,0,10,0,2,23,10,3,4,1
8118,9,12,14,14,8,2,1,47,2,1
8119,5,0,33,0,23,36,10,13,10,1
8120,5,0,21,0,5,46,4,47,4,1
8121,5,0,13,8,13,34,2,19,3,1
8122,25,0,18,10,7,3,1,47,4,1
8123,4,0,2,15,5,20,35,19,2,1
8124,25,0,9,4,7,2,35,46,4,1
8125,11,12,11,10,3,2,7,29,4,1
8126,5,0,16,0,9,4,44,15,1,1
8127,9,0,7,0,7,57,6,7,4,1
8128,0,0,27,0,36,16,6,40,45,0
8129,5,0,21,0,37,39,4,41,28,1
8130,1,0,15,9,2,8,14,46,11,0
8131,7,12,14,14,3,28,14,1,2,1
8132,12,0,16,15,7,6,26,12,2,1
8133,6,1,11,5,8,66,17,8,2,1
8134,5,0,33,4,30,2,10,35,5,1
8135,8,6,1,0,3,2,15,33,2,1
8136,7,12,7,0,8,17,2,22,4,1
8137,9,8,3,0,7,41,8,27,4,1
8138,0,0,12,0,4,8,8,29,2,1
8139,9,4,14,0,8,2,1,47,2,1
8140,3,0,0,0,4,95,31,9,4,1
8141,5,0,13,10,14,8,2,5,11,1
8142,6,12,17,2,7,36,18,47,4,1
8143,26,12,32,0,4,2,6,3,4,1
8144,6,1,10,0,7,2,1,2,4,1
8145,15,1,7,0,2,37,17,8,2,1
8146,0,0,8,10,29,2,28,55,29,0
8147,9,1,13,0,8,51,39,17,2,1
8148,1,0,11,0,24,35,29,92,22,0
8149,6,1,5,10,7,37,10,31,4,1
8150,1,4,15,0,8,24,14,38,3,0
8151,5,0,33,0,14,17,10,1,11,1
8152,5,0,12,0,14,39,15,12,11,1
8153,5,0,11,8,6,16,1,47,4,1
8154,24,1,13,0,5,2,11,3,4,1
8155,4,10,7,8,5,4,18,1,2,1
8156,10,0,12,0,7,2,14,21,2,1
8157,0,0,3,0,31,50,28,42,34,0
8158,5,0,21,0,9,30,4,13,2,1
8159,12,12,10,0,7,6,10,2,2,1
8160,7,0,10,0,8,57,18,11,4,1
8161,4,0,0,0,3,19,1,2,4,1
8162,5,0,31,8,12,4,43,60,9,1
8163,4,0,8,2,5,28,6,22,2,1
8164,5,0,4,0,9,45,16,46,2,1
8165,5,0,21,0,6,9,4,1,2,1
8166,5,1,16,0,9,56,43,15,1,1
8167,1,0,8,0,21,6,12,37,20,0
8168,18,1,2,0,19,37,23,34,17,2
8169,23,12,7,0,17,2,3,9,4,1
8170,15,0,5,3,2,59,22,29,2,1
8171,9,5,11,0,8,2,17,27,2,1
8172,7,0,14,0,8,57,14,47,4,1
8173,5,0,21,0,14,20,4,39,11,1
8174,4,0,7,0,3,41,18,47,4,1
8175,5,1,29,19,13,2,51,79,3,1
8176,5,0,8,0,21,9,14,37,18,1
8177,0,9,25,46,26,50,62,80,7,0
8178,24,0,3,11,5,2,14,47,4,1
8179,9,0,3,8,7,23,8,27,4,1
8180,1,0,11,0,0,36,29,51,0,0
8181,5,0,4,0,34,39,16,84,34,1
8182,7,6,5,5,3,7,14,21,2,1
8183,0,8,1,0,1,25,14,1,1,0
8184,9,1,7,10,8,3,10,22,4,1
8185,37,71,21,0,9,2,28,13,30,4
8186,6,0,5,10,7,10,2,31,4,1
8187,12,0,10,0,2,96,6,3,4,1
8188,1,0,9,7,1,2,1,1,1,0
8189,1,0,1,0,4,12,1,11,2,1
8190,5,0,0,14,23,2,16,38,10,1
8191,12,12,11,0,7,4,20,73,2,1
8192,8,8,0,5,3,31,6,22,2,1
8193,37,0,7,10,17,2,3,9,4,1
8194,15,0,17,13,1,9,11,7,4,1
8195,38,12,22,8,18,29,27,7,21,2
8196,12,0,11,0,2,26,34,4,4,1
8197,8,0,3,0,8,36,11,29,4,1
8198,44,9,7,11,28,6,23,88,42,2
8199,1,9,9,0,7,54,2,39,12,0
8200,1,0,15,0,7,41,14,18,12,0
8201,5,0,11,0,11,24,14,14,7,1
8202,0,0,11,0,10,52,12,12,6,0
8203,5,0,8,0,25,46,18,77,24,1
8204,0,0,28,0,2,46,4,39,11,0
8205,9,1,11,5,8,31,17,27,4,1
8206,12,6,18,0,2,54,10,31,4,1
8207,1,0,35,0,2,62,18,39,11,0
8208,8,0,13,0,8,63,22,17,4,1
8209,0,5,3,0,13,2,28,38,18,0
8210,5,0,13,0,13,24,1,19,12,1
8211,8,0,3,2,3,5,7,3,2,1
8212,5,0,16,0,9,24,44,15,1,1
8213,5,0,3,0,31,40,18,42,30,1
8214,24,1,21,10,5,2,14,47,4,1
8215,5,0,7,0,25,54,30,10,24,1
8216,0,4,28,0,2,27,4,39,11,0
8217,5,0,8,0,19,47,14,41,21,1
8218,0,0,32,5,34,9,7,59,38,0
8219,8,0,18,0,8,14,13,21,4,1
8220,5,0,0,13,26,2,13,60,25,1
8221,15,6,8,0,2,5,31,23,2,1
8222,5,0,3,10,29,2,18,67,16,1
8223,4,0,11,0,3,50,11,7,4,1
8224,0,12,9,5,2,2,1,13,11,0
8225,26,0,17,11,4,2,8,27,4,1
8226,5,72,11,0,12,2,1,16,9,3
8227,6,0,0,0,8,33,7,3,2,1
8228,8,0,17,0,8,36,13,1,4,1
8229,12,0,7,5,7,52,8,3,2,1
8230,11,10,21,10,3,2,10,22,2,1
8231,3,0,3,0,1,1,3,44,2,1
8232,24,4,7,13,5,2,13,1,4,1
8233,5,0,13,0,13,0,2,19,3,1
8234,5,0,13,0,12,56,2,33,9,1
8235,64,73,29,0,44,39,62,11,30,3
8236,12,1,5,0,7,61,11,31,2,1
8237,23,9,4,2,17,2,49,87,4,1
8238,6,0,10,8,7,30,1,22,4,1
8239,5,0,16,15,14,2,44,41,11,1
8240,21,0,10,0,5,34,35,43,4,1
8241,8,6,8,10,3,2,7,3,2,1
8242,0,0,3,0,31,37,28,42,34,0
8243,23,6,5,0,17,2,3,44,2,1
8244,22,10,0,8,1,2,20,30,4,1
8245,0,0,9,0,6,38,1,12,8,0
8246,32,1,0,0,33,2,23,65,37,2
8247,20,0,10,0,22,40,34,44,4,1
8248,24,12,7,10,5,2,13,1,4,1
8249,0,4,14,0,4,2,39,73,4,1
8250,5,0,8,0,34,26,14,85,34,1
8251,9,0,13,0,8,3,39,17,2,1
8252,0,0,13,15,38,52,29,68,52,0
8253,5,3,16,10,6,2,44,37,4,1
8254,0,0,11,0,4,2,12,74,4,1
8255,21,0,10,0,6,28,35,19,2,1
8256,22,4,5,0,1,2,17,17,4,1
8257,0,0,1,9,8,2,14,35,3,0
8258,1,6,35,13,2,16,18,39,11,0
8259,0,0,27,5,7,2,11,5,10,0
8260,5,0,36,0,36,47,26,60,35,1
8261,26,12,0,15,4,2,3,9,4,1
8262,1,0,15,8,4,2,1,11,2,1
8263,6,12,18,8,7,2,14,47,4,1
8264,0,0,8,0,8,2,28,8,3,0
8265,1,0,11,0,32,36,29,84,51,0
8266,5,0,3,0,31,5,4,42,30,1
8267,9,4,11,0,7,48,39,30,4,1
8268,11,5,16,0,3,2,9,6,4,1
8269,11,0,8,32,3,2,11,3,2,1
8270,1,0,10,0,17,49,39,30,4,1
8271,11,9,29,11,3,2,59,42,4,1
8272,9,0,10,10,7,49,1,22,4,1
8273,10,0,9,0,7,37,21,39,2,1
8274,21,12,20,0,23,27,48,6,12,1
8275,1,0,10,0,4,18,25,17,2,1
8276,19,8,13,15,5,2,11,3,2,1
8277,5,3,11,0,23,2,1,46,10,1
8278,8,0,4,0,8,40,2,31,4,1
8279,7,1,0,10,3,38,6,22,2,1
8280,8,0,17,1,3,2,16,43,2,1
8281,8,8,10,0,8,29,18,11,4,1
8282,5,0,11,0,9,55,1,21,2,1
8283,5,0,8,0,0,8,14,34,19,1
8284,0,0,3,0,10,18,28,52,6,0
8285,3,4,14,0,1,62,17,27,2,1
8286,25,0,22,11,7,2,19,48,4,1
8287,1,0,13,0,38,16,36,68,52,0
8288,5,0,11,0,25,9,1,52,24,1
8289,15,12,11,0,2,2,3,4,2,1
8290,0,0,9,0,8,6,1,18,3,0
8291,0,0,4,3,32,2,3,64,51,0
8292,26,13,3,0,3,2,0,3,3,0
8293,4,12,33,0,3,34,8,8,4,1
8294,11,12,4,0,3,2,2,47,2,1
8295,5,0,11,0,0,2,14,51,19,1
8296,8,0,3,9,3,2,11,31,2,1
8297,7,0,18,0,8,0,4,21,4,1
8298,5,0,0,0,30,31,16,24,5,1
8299,8,5,10,0,8,47,4,11,4,1
8300,5,1,21,10,6,2,4,1,4,1
8301,0,0,4,0,15,6,3,83,32,0
8302,4,8,7,0,3,27,18,11,4,1
8303,8,0,21,15,3,3,6,22,2,1
8304,0,0,1,3,3,8,14,33,5,0
8305,0,8,3,0,4,8,28,89,2,1
8306,8,0,0,13,8,23,6,3,4,1
