,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1290,1,0,2,2,1,4,30,17,6,18,8,10,1,0,0,5,0,5,0,6,0,1,0,2,2,4,0,5,3,0,5
1291,2,0,6,2,1,32,32,15,6,2,0,5,0,1,0,1,0,5,1,0,0,3,0,0,0,4,1,3,5,0,0
1292,2,1,6,2,1,21,0,17,1,16,1,8,2,3,5,0,0,5,1,0,3,0,0,0,3,0,4,5,5,0,4
1293,2,0,6,2,1,16,15,13,0,4,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0
1294,2,1,6,2,2,16,8,28,23,10,3,7,2,3,0,2,3,5,1,1,3,3,3,1,3,3,1,3,6,0,0
1295,0,0,5,2,1,12,15,28,25,10,4,4,1,2,0,6,0,2,1,1,0,2,0,0,3,2,3,1,3,0,0
1296,1,1,6,2,1,30,13,31,20,23,4,7,6,0,0,0,0,2,2,2,0,4,0,0,3,1,5,2,5,0,4
1297,0,0,6,2,1,27,16,1,11,20,0,4,6,6,1,6,1,1,0,2,0,3,2,2,2,1,1,2,3,0,4
1298,2,0,6,2,1,28,22,9,8,7,3,6,6,1,0,1,1,5,0,0,0,0,0,0,0,4,0,0,5,0,0
1299,2,1,5,2,1,1,10,1,26,7,2,4,0,1,0,0,0,2,1,0,0,4,0,0,2,0,0,0,3,0,0
1300,0,1,5,4,1,20,0,6,9,21,2,9,0,5,5,4,0,3,2,6,0,1,0,2,6,3,1,3,0,0,2
1301,2,0,6,2,1,2,2,31,8,14,5,2,0,3,0,1,1,5,0,0,0,1,0,0,3,4,0,3,3,0,0
1302,2,1,6,4,1,44,33,23,15,36,3,6,1,1,0,0,0,5,1,0,0,3,0,0,0,5,0,0,0,0,4
1303,1,1,6,2,1,16,18,32,9,23,3,8,2,6,0,2,1,5,0,0,0,0,0,0,3,0,5,4,3,0,0
1304,1,1,2,0,1,11,12,13,6,8,0,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0
1305,1,0,5,3,2,16,15,9,17,0,4,2,0,1,0,2,0,6,4,6,0,0,0,0,0,3,0,3,3,0,0
1306,1,0,2,5,1,26,39,15,29,23,4,10,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,0,4
1307,2,1,4,3,1,14,3,6,6,25,4,2,0,3,5,4,0,2,2,3,0,4,0,0,3,0,0,0,3,0,0
1308,2,0,6,0,1,7,21,21,17,13,0,4,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0
1309,0,0,2,2,1,8,1,20,12,9,1,4,1,1,0,2,0,5,1,0,0,4,0,0,2,2,0,2,3,0,1
1310,2,0,6,2,1,5,31,14,16,14,6,7,1,6,0,1,0,1,0,1,0,5,0,2,3,0,0,3,2,0,0
1311,0,1,5,2,1,11,23,28,8,7,4,7,1,0,2,3,0,6,1,2,0,2,0,0,0,3,0,2,3,0,1
1312,2,1,5,3,1,39,24,15,4,4,0,2,3,4,1,1,1,6,0,0,0,0,0,0,2,3,0,3,5,0,0
1313,1,1,0,2,1,11,13,15,27,22,0,1,0,3,0,1,0,5,0,1,0,4,0,0,3,1,0,3,3,0,0
1314,1,0,5,0,1,21,2,11,25,3,1,5,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0
1315,2,0,6,2,4,18,12,4,8,1,8,7,0,3,0,1,0,3,2,6,0,6,0,0,2,5,0,4,6,0,6
1316,0,1,5,2,1,1,5,12,23,4,0,4,1,2,0,3,0,3,5,2,2,4,0,0,3,2,2,6,3,0,1
1317,2,1,6,2,1,23,23,13,4,25,5,8,0,1,0,1,0,6,0,0,0,3,0,0,5,3,0,3,6,0,0
1318,2,0,6,2,2,2,2,29,1,25,2,6,2,6,0,1,1,1,2,1,0,1,0,0,3,0,0,0,2,0,0
1319,2,0,5,3,1,28,21,34,17,26,3,1,0,1,0,3,0,6,1,0,0,0,0,0,0,0,6,0,5,0,0
1320,0,1,6,2,1,22,27,13,11,18,1,6,4,2,0,3,0,4,4,2,2,2,2,0,3,3,5,4,0,0,0
1321,2,0,6,2,1,18,0,23,17,2,3,5,2,1,0,1,0,6,0,6,0,3,0,0,3,0,1,4,6,0,0
1322,2,1,0,4,1,6,28,21,20,10,1,7,2,5,0,2,0,6,0,0,0,3,0,0,5,4,0,3,2,0,0
1323,2,1,0,1,1,11,21,1,4,22,5,10,2,1,0,1,1,5,0,2,0,4,0,0,5,0,0,2,1,0,0
1324,2,1,6,2,1,5,5,9,18,7,3,1,2,1,0,1,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0
1325,2,0,5,2,1,1,2,23,22,23,0,1,0,3,0,4,0,5,0,6,2,1,3,2,3,3,3,4,3,0,2
1326,1,0,5,0,1,32,3,17,2,16,8,2,0,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,2,0,0
1327,2,1,5,2,0,33,13,3,22,16,4,2,0,3,0,4,0,1,2,1,0,1,3,2,3,3,3,2,6,0,0
1328,0,1,5,2,1,38,6,20,20,20,1,2,3,2,0,0,0,5,0,2,0,0,0,0,4,2,2,1,5,0,1
1329,2,0,0,1,1,32,27,25,0,28,2,0,2,1,0,4,2,6,1,6,0,1,0,2,3,3,0,3,2,0,0
1330,2,1,5,2,1,18,5,10,0,23,4,2,0,0,0,2,1,5,0,1,0,1,3,2,2,5,5,4,6,0,4
1331,1,1,6,3,1,46,21,15,28,0,5,8,0,1,0,1,0,5,1,0,0,0,0,0,3,0,0,3,3,0,0
1332,4,1,5,2,1,38,12,10,0,0,1,4,2,1,0,4,0,2,1,3,0,0,0,0,0,0,0,0,5,0,0
1333,2,0,5,0,1,21,26,19,1,4,3,5,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,2,0,5,0,5,24,8,4,6,13,3,1,1,1,0,1,2,0,1,0,0,0,0,0,2,0,0,0,2,0,0
1335,0,1,0,1,1,24,15,21,9,13,4,2,1,3,0,2,0,1,2,1,3,3,1,1,6,1,1,2,3,0,1
1336,2,1,0,2,1,43,28,12,12,39,5,7,0,0,3,2,1,6,1,1,4,4,5,1,3,4,5,2,3,0,2
1337,2,1,3,2,2,27,40,29,9,6,6,7,0,3,0,4,0,1,1,1,0,4,4,0,3,1,1,2,6,0,0
1338,0,1,3,2,5,4,27,6,4,10,1,2,1,1,0,1,4,5,2,6,6,0,6,0,0,0,0,0,3,0,0
1339,0,0,1,3,1,16,19,17,20,15,4,2,6,1,0,0,2,2,1,0,0,2,0,0,5,0,5,2,0,0,1
1340,2,1,0,0,1,28,18,25,10,17,8,2,0,3,3,2,0,2,0,1,3,3,0,2,3,0,1,3,1,0,0
1341,2,1,3,1,1,15,12,8,34,6,2,1,0,6,0,2,0,5,2,4,5,4,0,2,3,3,1,3,3,0,0
1342,2,1,3,3,1,23,24,31,18,23,8,7,0,1,0,1,1,6,0,2,0,0,0,1,4,0,0,0,6,0,0
1343,4,1,6,2,1,23,13,10,23,8,3,1,1,1,0,0,0,5,0,3,1,0,0,0,0,4,0,5,3,0,0
1344,2,1,5,2,1,4,14,20,12,33,0,2,0,3,0,0,2,1,1,1,0,1,0,0,3,3,1,0,5,0,0
1345,2,0,3,2,1,25,16,12,11,22,0,5,2,3,0,2,0,5,2,2,0,0,3,0,0,0,5,0,2,0,0
1346,2,0,6,0,1,8,7,21,24,29,6,8,0,0,3,0,0,1,0,5,0,3,0,0,3,0,0,2,3,0,0
1347,2,0,6,2,1,12,16,9,15,20,3,2,6,3,0,6,0,5,1,0,0,0,0,0,6,0,0,0,1,0,0
1348,2,0,5,0,1,18,0,6,23,18,2,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1349,5,1,5,2,1,43,34,8,24,25,8,6,3,6,0,2,0,3,2,3,1,0,0,0,0,2,1,0,4,0,1
1350,2,0,3,2,1,27,18,17,1,8,3,4,6,1,0,2,0,5,0,1,0,4,0,0,2,3,1,3,3,0,4
1351,2,1,6,2,1,22,16,1,23,29,8,2,0,3,1,4,0,5,0,2,0,3,3,0,6,3,0,4,6,0,2
1352,2,1,5,2,1,3,21,28,8,0,5,8,2,5,0,2,0,5,1,1,0,3,0,2,5,4,0,4,3,0,3
1353,1,1,6,3,1,35,18,28,15,3,8,2,1,1,0,1,0,1,2,0,0,1,0,0,0,3,0,3,3,0,0
1354,2,1,0,1,1,18,9,12,0,21,8,2,2,6,0,6,0,2,0,0,0,3,0,4,5,3,0,2,6,0,0
1355,2,1,6,2,1,26,19,20,12,14,8,2,2,0,0,1,1,5,1,0,0,1,0,0,3,6,0,4,1,0,0
1356,2,1,6,2,1,2,4,10,10,8,0,1,2,5,0,6,1,2,1,2,2,3,6,4,6,1,1,2,5,0,0
1357,2,0,6,4,1,14,23,31,15,4,4,4,0,1,0,4,0,6,0,0,0,1,0,0,0,0,0,0,3,0,0
1358,2,0,6,3,1,8,2,31,24,35,0,8,6,1,0,5,0,5,1,0,0,0,0,4,0,4,0,4,5,0,0
1359,2,1,6,2,1,23,6,28,1,16,8,5,1,6,0,5,1,1,0,6,0,1,6,4,6,5,6,4,1,0,0
1360,1,0,2,0,1,0,0,9,3,27,0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1361,2,1,6,0,1,23,18,2,10,14,5,8,0,6,1,5,0,5,1,3,0,6,0,2,3,0,6,0,3,0,1
1362,0,0,5,2,1,20,16,21,14,17,8,1,1,5,0,0,0,5,0,0,0,0,0,0,0,2,0,2,4,0,0
1363,2,0,4,1,1,24,5,3,27,19,5,2,1,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,3,0,4
1364,2,1,3,2,1,28,14,10,17,14,2,6,6,1,0,1,1,1,0,0,0,3,0,2,4,3,4,3,0,0,0
1365,2,0,6,2,1,33,18,23,16,16,8,8,0,4,0,0,1,5,0,0,0,3,6,0,4,1,1,0,1,0,4
1366,2,1,6,2,1,18,26,23,17,25,4,7,0,1,0,4,0,6,1,6,3,1,3,5,3,4,6,4,3,0,5
1367,1,0,0,2,1,42,9,9,24,15,6,10,2,3,0,2,0,6,3,1,1,4,3,0,3,1,3,2,3,0,4
1368,1,0,2,0,1,27,19,5,1,10,2,9,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,2,1,6,2,1,38,9,28,4,29,2,1,2,3,0,2,0,5,0,1,0,3,0,0,3,4,0,3,6,0,0
1370,1,1,5,1,1,25,9,12,17,11,4,8,0,3,3,2,0,5,2,6,6,1,3,2,3,3,1,3,3,0,0
1371,4,1,5,0,2,27,0,3,23,1,2,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1372,2,1,3,0,1,8,20,21,1,2,3,7,6,1,0,1,3,6,2,0,0,1,0,0,2,0,0,0,5,0,0
1373,0,1,5,3,1,33,0,20,2,22,0,8,0,0,2,6,0,3,1,2,3,4,2,1,2,1,3,2,0,0,1
1374,1,0,2,0,1,6,21,4,26,6,2,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1375,1,0,2,1,0,33,16,15,15,27,0,0,6,5,0,6,0,1,0,6,0,3,0,0,3,4,0,4,3,0,1
1376,2,1,6,2,1,27,15,31,23,23,8,7,0,4,0,1,0,5,1,1,0,6,0,0,3,5,0,3,5,0,0
1377,1,0,5,0,1,17,2,6,12,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0
1378,2,1,6,2,1,8,15,23,22,4,0,7,1,1,0,1,2,5,1,0,0,3,0,0,3,4,0,5,5,0,0
1379,2,1,6,3,1,5,5,20,14,2,1,1,0,0,0,3,0,5,0,2,0,0,0,0,2,0,0,3,3,0,0
1380,2,0,5,2,1,1,21,10,1,8,5,10,0,3,1,1,0,5,1,0,0,3,0,0,3,3,1,2,5,0,0
1381,2,1,6,2,1,13,22,1,9,18,0,7,0,1,0,2,0,6,0,0,0,1,0,0,2,0,0,0,6,0,2
1382,2,0,6,0,1,7,19,12,15,3,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,4,0,6,0,1,20,16,23,9,25,3,4,1,4,1,6,0,4,1,2,2,1,2,5,3,1,5,6,5,0,0
1384,1,0,1,2,1,14,21,31,9,20,0,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1385,0,0,0,0,1,6,15,10,9,17,5,2,0,5,2,4,0,1,0,2,0,3,0,2,3,3,0,4,3,0,0
1386,2,1,6,2,1,3,15,20,6,23,1,1,0,0,0,2,0,5,1,6,0,4,0,2,5,1,5,3,1,0,0
1387,2,1,5,2,1,23,21,0,15,1,5,2,0,1,0,1,0,5,0,1,0,0,0,0,3,3,0,3,3,0,0
1388,2,1,6,2,0,2,30,32,9,29,6,10,0,5,0,2,1,1,2,2,2,3,2,0,3,3,1,3,3,0,4
1389,4,1,0,0,1,16,9,19,12,8,2,3,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1390,1,0,2,0,1,15,21,13,15,21,1,6,6,1,0,1,0,2,0,1,0,3,0,0,0,0,0,0,3,0,0
1391,1,0,2,0,1,4,8,9,1,18,2,5,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1392,1,0,5,0,1,18,13,3,1,3,0,5,0,1,0,1,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0
1393,1,0,2,0,1,43,19,16,26,17,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1394,2,0,5,0,1,27,15,20,13,3,0,2,0,0,1,0,0,1,1,1,0,4,0,0,0,0,0,0,3,0,0
1395,2,1,6,0,1,10,24,3,18,27,8,2,6,0,1,0,1,3,5,2,2,4,0,0,2,1,0,2,0,0,4
1396,1,0,5,0,1,23,3,0,12,25,1,5,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1397,1,0,2,0,1,22,23,6,9,1,2,0,0,1,1,1,0,2,1,2,0,0,0,0,2,0,0,0,6,0,0
1398,1,0,5,0,1,6,9,9,18,21,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1399,1,0,5,0,1,30,8,20,8,10,2,4,1,0,2,0,0,2,1,2,0,0,0,0,0,0,0,2,6,0,2
1400,1,0,5,0,1,18,8,8,20,3,2,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1401,2,0,5,0,1,41,9,25,33,17,7,6,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1402,1,0,1,0,3,19,22,28,11,11,4,0,1,0,1,2,0,3,2,5,0,1,0,0,0,0,0,0,3,0,0
1403,1,0,5,0,1,28,0,5,17,14,2,6,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0
1404,1,0,2,0,1,10,2,17,18,21,3,7,0,1,1,1,0,6,0,0,0,6,0,0,3,0,0,3,6,0,0
1405,1,1,2,0,1,15,12,0,17,29,8,8,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1406,1,0,1,0,1,29,16,19,20,10,1,8,0,0,1,1,1,6,0,2,0,4,0,0,0,0,0,2,2,0,0
1407,1,0,5,0,1,27,19,28,26,4,1,0,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1408,1,0,5,2,1,18,5,1,4,18,0,2,0,2,0,2,1,5,0,0,0,0,0,3,2,2,0,3,6,0,1
1409,1,0,2,0,1,22,2,17,15,23,2,4,0,1,2,2,1,3,1,2,0,4,0,1,0,0,0,2,0,0,0
1410,1,0,5,0,1,22,25,12,6,13,1,6,0,1,0,1,0,3,1,0,0,0,0,0,2,0,0,2,0,0,0
1411,1,0,1,0,1,16,31,1,3,3,0,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0
1412,2,1,4,0,1,32,27,13,27,26,8,8,6,3,0,1,0,5,0,5,0,1,0,2,3,0,0,0,1,0,0
1413,2,1,6,4,1,17,6,2,11,23,2,5,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
1414,2,0,5,0,4,30,25,19,11,0,1,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1415,1,0,2,5,1,3,5,16,22,25,2,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1416,2,1,6,2,1,16,2,1,3,0,3,7,1,3,0,0,0,5,2,6,0,4,0,2,3,4,1,4,3,0,2
1417,1,1,6,2,1,23,19,28,6,10,8,7,2,1,0,1,1,5,2,0,0,1,0,0,0,3,0,4,2,0,0
1418,1,1,6,2,1,3,15,15,9,23,0,7,1,1,0,5,1,5,1,4,0,1,0,1,6,1,0,2,3,0,0
1419,4,1,7,5,1,20,16,3,14,2,3,7,4,3,0,0,2,5,1,1,0,4,0,0,3,5,0,0,3,0,0
1420,2,1,5,2,1,10,20,31,17,25,3,2,2,0,0,1,0,5,1,1,0,1,2,0,3,3,0,3,3,0,0
1421,1,1,6,0,1,6,0,12,12,16,5,8,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,3,0,1
1422,1,0,5,2,1,7,18,17,1,3,3,7,1,6,0,2,1,5,0,1,2,6,3,1,0,3,0,3,3,0,0
1423,0,1,0,0,5,0,21,13,23,0,5,2,0,1,0,0,1,3,0,0,0,0,0,2,2,0,0,0,0,0,1
1424,2,0,0,0,2,21,8,13,11,9,8,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3
1425,2,1,6,2,1,11,20,28,25,7,4,7,2,3,0,0,0,6,0,1,0,0,0,0,3,0,0,3,3,0,0
1426,2,0,6,2,1,4,5,19,17,17,0,1,6,1,0,1,0,6,2,0,0,0,0,0,3,0,0,0,3,0,4
1427,2,1,6,2,1,7,10,1,9,1,8,7,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1428,2,0,6,2,1,38,24,0,32,20,6,2,1,1,0,4,0,6,1,1,0,4,0,1,0,0,0,3,6,0,0
1429,4,0,1,0,1,8,12,19,12,3,1,3,1,2,2,3,0,2,2,3,0,2,0,0,0,2,0,1,0,0,1
1430,1,0,2,0,3,0,16,0,33,18,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1431,1,0,2,0,1,18,27,8,3,23,2,9,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1432,5,0,2,0,1,10,8,9,11,13,4,5,1,2,2,1,0,4,1,3,0,0,0,0,0,2,0,0,3,0,0
1433,5,0,0,0,1,10,0,21,11,16,6,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1434,2,1,4,2,1,38,19,21,17,1,1,7,6,0,0,2,0,2,0,2,0,4,2,0,3,0,3,3,3,0,0
1435,2,1,6,2,1,39,24,15,0,7,1,4,0,1,0,1,0,6,1,2,0,0,3,0,2,0,0,4,1,0,1
1436,2,1,6,3,1,1,18,3,24,11,0,8,1,1,0,1,2,6,0,0,0,3,0,5,5,3,0,3,1,0,0
1437,0,0,2,0,1,3,8,2,1,21,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1438,4,0,2,0,1,17,13,9,26,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1439,1,0,2,0,1,22,16,19,18,6,2,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1440,0,0,1,0,1,2,23,15,8,3,1,0,1,2,0,3,0,3,1,3,0,2,0,0,0,0,0,0,4,0,0
1441,0,0,2,0,1,1,19,8,22,6,1,6,1,1,0,1,1,4,2,0,0,0,0,0,0,0,0,0,4,0,0
1442,4,0,2,0,1,26,9,21,8,7,2,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1443,1,0,2,0,1,1,23,21,14,27,3,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1444,1,0,2,0,1,21,18,8,9,9,0,4,2,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1445,1,0,5,2,5,17,10,28,18,5,4,8,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0
1446,2,0,2,0,4,27,9,2,3,13,0,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1447,1,0,2,0,1,8,24,20,10,18,0,5,0,0,1,1,1,3,1,1,0,4,0,0,3,0,0,2,6,0,0
1448,1,0,1,0,1,8,0,3,14,9,2,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,1
1449,2,1,6,2,1,18,19,29,7,28,5,10,6,3,0,0,0,6,1,1,2,4,3,2,5,4,3,3,3,0,4
1450,2,0,5,0,1,0,9,5,17,7,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1451,1,0,1,0,1,2,8,13,1,13,1,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0
1452,2,1,0,2,1,4,25,1,5,22,1,10,0,5,0,2,0,6,1,6,0,1,0,5,6,5,1,4,6,0,0
1453,4,0,2,0,1,12,18,9,26,5,1,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1454,1,0,1,0,1,14,6,4,22,21,2,2,2,2,0,3,0,2,1,0,0,0,0,0,2,0,0,0,3,0,1
1455,1,0,5,0,1,5,0,13,17,7,1,5,2,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1456,2,0,5,0,1,11,2,3,14,20,0,6,0,0,1,2,0,2,0,1,0,3,0,0,3,0,0,0,2,0,0
1457,0,0,1,0,1,12,26,9,20,13,3,6,0,2,2,1,0,4,0,2,0,2,0,0,0,2,0,1,4,0,1
1458,5,1,2,0,1,24,18,20,11,11,1,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0
1459,1,1,2,0,1,24,9,4,17,8,1,2,0,1,1,1,0,2,0,1,0,4,0,0,2,0,6,0,3,0,0
1460,2,1,6,2,1,17,2,20,8,21,0,8,1,1,0,1,0,5,1,0,0,0,0,0,0,5,0,4,2,0,0
1461,1,1,2,0,1,45,22,0,1,10,4,4,2,2,2,1,1,0,4,3,0,2,0,3,0,0,0,0,2,0,0
1462,1,0,6,2,6,4,0,12,0,1,8,1,6,1,0,6,1,5,1,1,0,2,0,0,0,2,1,0,1,0,0
1463,2,0,5,2,1,27,21,15,23,3,2,5,0,1,0,1,1,5,0,1,0,1,0,0,0,3,0,3,6,0,0
1464,5,0,5,2,1,39,2,20,13,6,0,4,2,2,0,4,3,5,1,3,1,0,1,0,5,2,0,1,2,0,0
1465,1,0,2,0,1,3,3,16,18,8,2,5,2,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,6,0,0
1466,2,0,5,0,1,0,8,3,1,25,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1467,3,1,5,0,1,39,13,0,28,21,2,9,5,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0
1468,5,1,2,0,1,10,5,21,11,18,0,6,0,0,1,1,0,1,1,2,0,4,0,0,3,2,0,2,4,0,0
1469,2,1,6,2,1,3,15,13,10,8,1,7,1,1,0,1,0,1,1,0,0,0,0,0,3,0,0,4,5,0,0
1470,1,0,2,2,1,7,21,20,17,8,1,4,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,2,5,0,0
1471,4,1,6,1,2,22,25,2,24,13,6,7,2,5,4,5,0,1,3,2,0,1,0,2,6,1,0,2,4,0,0
1472,1,0,6,2,1,42,28,0,30,35,5,7,0,6,3,4,1,3,0,6,2,6,6,2,3,3,4,3,3,0,0
1473,1,1,0,1,1,16,19,13,12,8,1,6,0,0,0,1,0,5,0,5,2,1,0,0,2,5,0,2,3,0,0
1474,2,1,6,2,1,18,25,3,4,29,2,2,1,3,0,1,0,5,0,0,0,0,0,0,3,6,0,3,5,0,0
1475,2,1,6,2,1,11,10,31,15,10,6,10,1,3,1,0,0,5,2,1,0,6,2,0,3,3,1,3,6,0,4
1476,0,0,0,2,1,20,0,27,15,25,1,6,0,3,0,2,3,4,3,0,0,0,0,0,0,0,2,0,3,0,0
1477,1,0,6,2,2,15,21,15,8,8,1,4,6,0,0,6,0,3,2,2,2,3,2,0,2,1,3,3,3,0,0
1478,4,0,5,2,1,19,33,9,15,33,8,9,2,2,0,3,6,5,1,3,0,2,1,0,0,2,0,1,2,0,0
1479,4,0,1,0,1,11,8,9,20,13,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1480,1,0,5,0,1,7,15,15,13,1,1,8,0,5,3,1,1,1,1,2,0,1,0,2,4,0,0,3,6,0,0
1481,0,1,0,2,1,14,6,4,20,16,8,6,6,2,0,2,0,3,1,2,0,0,2,0,2,1,0,2,5,0,1
1482,1,0,1,0,1,8,10,2,8,3,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1483,2,1,6,3,1,17,24,17,2,20,4,7,1,3,1,1,0,5,1,0,0,3,0,0,0,3,0,4,3,0,0
1484,1,0,5,0,1,20,5,16,15,13,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1485,2,1,5,4,1,4,8,13,10,3,5,5,1,4,3,5,0,5,0,6,0,5,3,5,4,4,1,4,3,0,0
1486,1,0,6,2,1,2,19,13,27,29,6,10,1,1,0,0,0,3,5,2,0,4,0,0,0,1,5,2,5,0,0
1487,1,0,1,0,1,15,25,0,16,7,8,9,0,2,1,2,0,3,0,2,0,2,0,0,2,0,0,1,4,0,1
1488,2,0,2,0,1,20,24,7,12,11,8,7,0,1,1,1,1,4,1,6,0,1,0,0,0,0,5,0,2,0,0
1489,2,1,6,2,1,33,0,19,12,15,5,8,1,5,0,5,2,5,1,0,0,5,0,0,3,5,0,3,5,0,0
1490,4,1,6,2,1,3,5,28,20,25,5,7,2,4,1,2,0,1,0,2,2,4,0,1,4,1,0,2,3,0,0
1491,2,1,6,2,1,40,16,4,4,26,5,4,0,5,0,5,0,5,1,6,5,3,0,1,3,0,5,0,3,0,0
1492,2,1,6,0,1,30,17,4,16,32,6,8,0,6,6,4,0,6,1,6,0,6,0,4,6,4,1,3,3,0,4
1493,2,1,6,0,1,10,16,3,9,22,1,4,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0
1494,1,1,2,3,1,17,9,21,0,17,3,7,0,4,0,1,1,0,1,5,0,6,0,0,4,4,0,3,2,0,0
1495,4,0,7,2,1,6,13,4,12,2,3,5,0,5,0,2,0,5,2,2,2,0,0,0,0,1,0,2,3,0,0
1496,4,1,5,2,1,8,23,10,15,3,8,7,0,1,0,0,0,4,1,0,0,0,0,0,0,2,0,1,3,0,0
1497,1,1,1,2,2,16,15,3,9,0,4,7,0,5,0,4,0,5,4,1,3,3,3,2,3,3,1,3,3,0,0
1498,2,0,6,2,1,6,9,28,21,0,6,1,2,1,0,1,0,6,0,0,0,0,0,0,5,0,1,3,5,0,0
1499,2,1,5,2,1,18,28,20,23,10,3,5,1,1,0,1,0,0,2,0,0,0,0,0,3,3,0,4,2,0,0
1500,1,1,5,2,1,2,15,1,4,22,3,8,1,3,3,2,0,5,0,2,0,6,2,2,5,5,1,2,6,0,4
1501,2,0,5,2,0,2,8,12,20,10,5,7,1,5,0,2,0,5,0,6,0,1,0,2,3,3,0,5,3,0,4
1502,0,0,0,2,1,43,35,21,18,11,0,1,0,2,0,1,0,5,0,3,0,0,0,0,0,1,0,2,0,0,0
